place_id,name,category,primary_type,address,lat,lng,price_level,rating,rating_count,neighbourhood,review_snippets
ChIJUy7z81ka2jERmJSB-fIqFXQ,Bread Yard,food,cafe,"1 Fusionopolis Pl, #01 - 23 / 24 Galaxis, Singapore 138522",1.2999588,103.7877471,2,4.1,1068,NUS,"Visited Bread Yard recently and ordered the toast with egg & mushroom together with a matcha latte. The presentation was nice and the café has a cosy atmosphere that makes it pleasant for a slow brunch or coffee break. The matcha latte was smooth and decent, although nothing particularly memorable. Unfortunately, the main dish was rather underwhelming. The toast portion was surprisingly tiny and definitely not filling for the price point. After finishing the meal, I still felt hungry and ended up needing another snack shortly after. In terms of flavour, the toast with egg & mushroom tasted average — | the spicy fried chicken is sinfully tasty - with a good crunch from the toast, crisp from the chicken and sauce to gel everything together. it was so tasty I burnt my mouth eating it. I liked their latte and matcha cruffin too. best part is how affordable everything was | The food is very worth for money, as the brunch menu was reasonably priced and yummy! Their matcha was good too!!! Staff was friendly and gave good service! It was too early for pasta so we had the brunch menu and it surely didn’t disappoint! Can’t wait to go back another time to try their other food!"
ChIJTyS910Ia2jERCTho_ldH97E,Starbucks Rochester Park,food,cafe,"37 Rochester Dr, Singapore 138640",1.305518,103.7877582,2,4.2,895,NUS,"I visited this establishment alone during lunch time on a Saturday. Despite it being the weekend, the interior was quiet and not crowded, which provided a peaceful environment for a solo meal. The space itself is quite impressive, featuring a spacious two-story layout that creates a very pleasant and open atmosphere. The service was notably efficient, and my coffee was served very quickly after ordering. The staff members performed their duties briskly and professionally, though they did not display a welcoming demeanor or offer any smiles during my visit. They appeared somewhat exhausted, which affected the overall warmth of the | Order: Mushroom, whites, pepper cheesy wraps + black coffee My regular breakfast/ brunch meal. Rochester park named as one of the top 3 aesthetic starbucks in singapore so had to come here. Definitely a go to work study area for me. Cozy, quiet, good vibes with warm approachable staff. Food was similar to most starbucks places i have been but wish the wraps was cheesier:) | Nice Starbucks in a colonied building. But because it's enclosed, when 6 to 8 people start talking, it can get a bit like a marketplace!"
ChIJ3SWtPfUa2jERQaXuDgcJ4uc,Starbucks,food,cafe,"8 College Ave W, B1-01, Singapore 138608",1.3055043,103.773187,2,4.1,208,NUS,"We dropped by the Starbucks at NUS University Town for a mid-afternoon pick-me-up between lectures, and it turned out to be the perfect campus coffee break. The café is spacious with plenty of seating—ideal for both group catch-ups and solo study sessions. The iced coffee I had was refreshing and hit the spot, especially during Singapore’s usual humidity. What made the experience stand out was the friendly service—baristas greeted us with smiles and were happy to share menu recommendations. The location is super convenient if you’re on campus; there’s always a table available, even during peak hours. Power outlets are | Had a very pleasant time as usual at this Starbucks, but I want to specially commend Ms. Rabia, I would guess that she was the manager last week, for going beyond her role to help me figure out a Samsung rewards voucher. I have had issues for months, and I kept delaying because I didn't want to cause trouble to operations. She made me feel heard, as a customer, she was patient, even between taking orders of other customers (I asked her to serve other guests because I didn't want to affect their normal business). She assured me that she | Located in NUS Utown, this Starbucks is a very nice location for working and studying while drinking coffee and eating a cake. Highly recommend the beef pie, it’s soo good. The atmosphere is great, with a pretty view of utown green, is very spacious, and has many comfortable and clean tables of different types. Perfect for someone to both spend time with friends as well as come to study! Has many plugs in case you need to recharge your devices. Would for sure recommend to come."
ChIJs6BkGw8b2jERIa2qQbYp5yQ,Runes,food,cafe,"28 Biopolis Rd, Level 1 Lobby B Wilmar International Ltd, Singapore 138568",1.3008056,103.7914302,2,4.4,200,NUS,"This is a cafe that ticks all check boxes: - a truely tranquil cafe (no kids screaming) that u can do some work or sort out your tots. - it’s tranquil cafe doesn’t mean no crowd. But customers mainly are polite office workers within this small building. - a cafe that has big glass panels that overlooks nice greenery/ trees swaying in the afternoon breeze - a cafe that is naturally lit by sunlight.. not some artificial lighting. - u don’t want to be seen/ spotted in normal busy cafes in malls and other hip cafes. - and good decent | My recent visit to Runes was truly fantastic! 🤩 The food was absolutely delicious, and the service was incredibly attentive and friendly. 💖 I adored the inviting atmosphere; it made for such a pleasant experience. ✨ Highly recommend checking them out! 👍 | A nice quiet location at One North for a simple lunch or coffee. Surprised that it was packed with students on a weekday but managed to get a table. Lunch options are simple but pretty decent. Various beverage options are available and found the white cold brew with wildflower honey a great option for a warm day."
ChIJGXNq1Kob2jERpoF9dMeV03g,Shell,food,gas_station,"328 Pasir Panjang Rd, Singapore 118654",1.288897,103.777832,2,3.8,82,NUS,"Spacious area to pump petrol. And conveniently located place to pump air. Well-stocked up mini-mart. With lots of variety of food stuffs and snacks to buy. Surprised to see a Kopi machine available. And not expensive too. Service was attentive and excellent. The uncle that helped me to pump the petrol and the cashier. Good experience! | Usually I go to the station to fuel my vehicle after 7 in the morning. Most of the time felt like not welcomed because the staff at the counter busy with his phone and rushing to clear payment. Highly not recommended unless you’re urgently need to use gents/ladies, out of fuel and luxury car user | I had a very bad experience with a service staff here named Melvin. Very rude person and condescending!! I was asking a simple question about the discount for different cards and he got irritated and willingly answered like I am stupid for asking the question!! Do Shell not train their staff? Is there a need to be rude about it when customers are asking nicely? Thank god I don’t stay around here and don’t have to endure such rude in your face service staff like Melvin."
ChIJ-RBMrsUZ2jER_mDRCpfHAy4,PÖONSTI / Old Hen Coffee (NUS),food,coffee_shop,"11 Kent Ridge Dr, #01-02, Singapore 119244",1.2931828,103.7736341,2,4.5,757,NUS,"Best part is the nice cold aircon and spacious chill environment. For dine in, go counter get a buzzer, scan the QR code on the buzzer, order online and Apple Pay or other methods too. Buzzer sound, go collect. Hot white coffee was smooth and full body flavoured. Service friendly and prompt. Food menu looks good, I ordered the salad. Generous serving and yummy. | Coffee was good but was served in a disposable cup. Staff explained that this is by default due to potentially high customer traffic (it was rather empty when I was there) but we can request for drinks to be served in ceramic cups (which is besides the point for sustainability). Crepe was OK but the kaya toast was very disappointing. Nice ambience and nett prices. | Avocado toast is delicious. Coffee is good. However ice drinks are served in disposable plastic cups. I prefer glasses. Cafe is very spacious. Very relaxing place to have breakfast. Service is friendly."
ChIJR-VQ5AAb2jERNuhpj2Zel0M,CHAGEE NUS,food,tea_store,"31 Lower Kent Ridge Rd, #01-09, Singapore 119078",1.2986284,103.7749361,2,5.0,493,NUS,"A beverage chain that generally serves floral milk tea without toppings. It is located at Level 1 of Yusof Ishak House, near the pick-up and drop-off point. There are tables for pair and group seatings in the inner half of the store, while a gallery with small tables and charging points is placed closer to the entrance. The staff here communicate in sign language. Only mobile orders, either through their dedicated app or delivery partner, are accepted. | Friendly and helpful staff. Chill and relaxing location. Just needed to learn to have a bit of patience and adjust my own mindset about how to engage with them. Thank you to Victor for his kind help with my misplaced order. Look forward to coming back when I have free time. | This is one of my favourite Chagee stores! The employees are really kind and efficient, even when it's busy. Plus the store ambiance is quite nice so it's a good spot to study, hang out with friends or read a book."
ChIJtazRWUQa2jER_pD2DqGY0WI,Jimmy Monkey Cafe,food,cafe,"#01-51 One-North Residences, 9 One-north Gateway, Singapore 138643",1.3018774,103.7902504,2,4.3,785,NUS,"Tried their new addition to the menu the Copper & Clover, iced coconut water & espresso topped with pistachio cold foam. What a delight, both in terms of taste and visual. Very well balanced sweetness & acidity. Food is also quite nice with reasonably large portions. | Tried this place out as a recommendation from a local and i really enjoyed it! There is nothing that we ordered that I didn’t like. I especially loved the fish and chips because the fries were perfectly seasoned and crispy, the fish was cooked so well that it was still crispy but fresh! Honestly the tartar sauce was the highlight, best i’ve ever had. Was pleasantly surprised to find out everything is made in-house! Compliments to the chef and the staff! | Hidden in 1 corner of an army barrack. Loved the rustic charm and industrial backdrop the moment you stepped in. Toasted bread for the steak sandwich was a bit tough to cut though; latte with biscotti was perfect. Nice place to enjoy a cup of coffee and chill."
ChIJhY0JzqIb2jERqFsfxj2ZcLA,Dutch Colony Coffee Co.,food,cafe,"1 Fusionopolis Wy, #01-01, Singapore 138632",1.2988941,103.7872624,2,4.4,615,NUS,"A convenient café for a quick stop in the area, offering food and coffee under one roof. However, the seating is rather tight, and tables are placed very close together, which makes the environment less cozy for catching up with friends. The food and coffee were decent but nothing exceptional. It was close to lunchtime when I visited, yet many desserts and menu items were already unavailable, which was a little disappointing and reduced the variety of choices. | Great food, coffee & service here as always! Our favourites were the avocado toast & aioli rostis. Muffins were nice too especially the banana walnut. Please stay open for a long time! (: | We were attended to by Hafidz who was so attentive and kind throughout our meal! We had the salmon croissant and spicy crab linguini with a lychee spritzer and decaf latte, all of which were absolutely delightful! I will definitely come back some time. Thank you for making our day!"
ChIJg2RzREUa2jERTWEw-CdqYP0,Starbucks - Fusionopolis,food,cafe,"1 Fusionopolis Wy, #01-07 / #02-14, Singapore 138632",1.2988321,103.7874431,2,3.9,214,NUS,"Late posting for one of unique Starbucks cafe located next to One North MRT Station. The cafe has two storeys and providing fantastic ambiance. I felt relaxed and convenient. While, no doubt on the coffee. It is always great. I wish could come here again and staying longer to enjoy the cafe atmosphere not just short drop off for coffee after lunch. | Nice breakfast set, value for money Croissant was so good as well as the black coffee. Nice spacious outlet. Enjoy my day here | one of my favourite starbucks outlets to work from! have been patronising this outlet since 10 years ago when they only occupied level 1 + the middle of the atrium area. plenty of seating area, wish they had more seats with plugs available though!"
ChIJv2EWqNob2jERg7PQYBYe1Lk,Vicbakery,food,cake_shop,"8 Slim Barracks Rise, #01-02 One-North Eden, Singapore 138492",1.3029856,103.7888862,2,4.8,102,NUS,"Vicbakery was such a surreal experience with an amazing atmosphere: i really love the cottagecore aesthetic to take cute pics :) also the desserts are so cute and whimsical and overall it lifts your spirits. I got the pistachio cream puff, nothing special, but the strawberry matcha is really good i highly recommend. Despite the high prices it’s worth visiting with friends for a cute coffee date once in a while, this is definitely a hidden gem. Went on a public holiday and there were only 2 people. Staff are also very friendly! | Ordered a Mother’s Day strawberry cake from VicBakery and absolutely loved it! The packaging and design were beautiful, and the cake tasted just as good as it looked. The cream was light, not overly rich, and paired well with the soft sponge cake. The sweetness was well-balanced, making it easy to enjoy. Would recommend the cakes from Vicbakery! | super pretty european style cafe at one north area!! 🤩🤩 love that they put in so much effort into their bakes which are so aesthetic!! taste wise the bakes were good but a bit too much cream for us :/ but good place to take photos 📸 the jellycat mochi r v cute!!"
ChIJXe6inXQb2jERNWU6KK3EYf0,Asian Twist by 365 Food,food,cafe,"2 Science Park Dr, #01-26/27/28 Ascent, Singapore 118222",1.2916256,103.7844931,2,4.8,343,NUS,"Absolutely loved this café! 🌟 The food was delicious and beautifully presented. Every dish we tried was full of flavor and exceeded expectations. The service was just as impressive — the staff were warm, attentive, and made us feel really welcome throughout our visit. It’s always a great experience when good food is matched with such friendly service. Definitely a place worth returning to! A special thanks to ah yong for the wonderful service ✨✨ | The chicken breast in that tangy assam gravy paired with brinjal and pineapple was an absolute standout. The rice was lightly seasoned and perfectly balanced the dish. Apparently it’s the chef’s mother’s favourite dish, and honestly, it shows. Kenneth, she must be incredibly proud of how much heart you put into your cooking. The Hanky Shanky bone-in lamb shank, rich with aromatic spices and deep, comforting gravy, was just as memorable. Already planning my next visit, oxtail stew and mentaiko potatoes are calling my name. | Had early dinner with 2 besties and restaurant was literally empty at 6pm. The staff who seated us, probably the boss, gave us a quick rundown of the menu and recommendation of a couple of dishes. We enjoyed the dinner very much, everything was very flavourful and portions were great too. The chicken breasts were very tender and the chilli crab sauce is awesome. I love it when we are given the options to add on salad, pasta etc to the set meals for people like me who wishes to have some greens with their meal. I just wished they"
ChIJXaXHWkUa2jERRklhDYPq0_4,Ya Kun Kaya Toast (Fusionopolis),food,cafe,"1 Fusionopolis Wy, #B1-15, Singapore 138632",1.2993042,103.7876758,1,3.6,306,NUS,"The food is fine, but the workflow here is a mess. You order, queue, and pay, then collect your drinks. For the food, you're supposed to follow the number on your receipt, but they just left the eggs sitting on the side of the counter with zero indication. New customers are just expected to magically know to look there. No serviette provided, and trying to get anyone's attention is a challenge. But the worst part was the aunty cleaning tables. She started wiping down other people table while their belongings are still on it, physically moving their stuff to clean | Ya Kun Kaya Toast: A busy, fast-paced breakfast experience. I visited for breakfast and there was already a long line of guests waiting. The staff were extremely busy and didn't seem very friendly. Since it was my first time visiting, I found the ordering and collection workflow quite confusing. The Experience: After picking up my toast and eggs, I had to return to the cashier area separately to collect my tea. The atmosphere was very ""hustle-bustle,"" which made the meal feel a bit rushed. The Food: I tried the traditional set $6.3. The Kaya toast was a bit too sweet | Our toast was served cold. Mei Lin, the duty manager, was rude and suggested retraining. Her staff members were much more polite."
ChIJjxK_WVEa2jERmd7HrxoxKh8,The Coffee Bean & Tea Leaf,food,cafe,"5 Lower Kent Ridge Rd, #01-10 Main Building, Singapore 119074",1.2945847,103.7841494,2,3.6,189,NUS,"I dropped by here for breakfast. The space there was decent, it is slightly cramped, but it still feels generally alright in there. Food arrived quite fast, about 5 minutes, and there were a few empty tables which could accommodate more people. The food is good, as well as the latte. Especially the eggs and the coffee. Overall, a great place for you to grab a quick bite before going to do your things here. | Was looking for a place to wait in the area so decided to rest here for a bit. I tried the regular flat white for 7.30$ which is pricey for a good one. And this one isn't. The coffee itself isn't fragrant and tastes mostly boring and a bit too bitter. Ad you can see in the picture the milk is not foamed smooth but too hot so the foam and milk split. Also takeaway cup despite buying to dine in but I think that was a mistake as I saw customers with real mugs. I also tried the iced | We visited this cafe late at night, around 12am after seeing the doctor at the hospital. Was surprised to know that this cafe opens 24hrs. It was rather empty when we visited and managed to get some cakes and coffee. It was serene and nice to be sipping coffee in a near empty cafe. The staff was friendly and polite. The cafe was clean and well managed. There was a cabinet displaying merchandise for sale too."
ChIJYZ3qqZ8b2jER456-75ycqgw,Get Some @ Clementi | Singapore's Best Craft Beers,food,restaurant,"727 Clementi West Street 2, #01-282, Singapore 120727",1.3044908,103.7636022,2,4.8,244,NUS,"What a lovely place! We absolutely love returning to this little place. Friendly people, fantastic beers and great food. What's not to love? We were here again on New Year's Eve and ordered a few beers and some food. It was awesome! This time round, we had three of their IPAs: Cloned Heart, First Crush and Out of Office. All very refreshing and goes down very easily. As for food, the standout for us would always be their Shiokbak (Crispy Pork Belly). We also ordered their Beer-Battered Fish and Chips and their Seafood Laksa Pasta. All were yummy! Reservations generally | Organised for 10 friends including a few from Japan to catch up over beer. All r surprised that in the midst of a HDB heartland, there’s such a place with great beers. The pizzas here r very good too, esp the corned beef with Guinness caramelised puzza | Great food, highly recommend the signature pizza. 20 taps offer good selection. Staff were great, friendly and attentive. There is a playground right in-front makes it so convenient for family to chill out on weekend. I loved it all except 1 thing. It was 7 March, I tried 5 pints, 2 of the 5 were from Alive Brewing, Dog Mono and if I’m not wrong Cosmic Gross (I personally love Alive Brewing), both had a weird taste, moldy somehow. The other 3 beers were good, no complaints. 4 days later, I tried the same 2 beers at Smith Street to"
ChIJ63t2Lagb2jERGYdmePXWv0w,Burnt Cones Gelato (One North),food,ice_cream_shop,"8 Slim Barracks Rise, #01-03, Singapore 138492",1.3030526999999998,103.7888182,2,5.0,554,NUS,"Dropped by Burnt Cones at One North and tried three of their gelato flavours — Chrysanthemum Goji, Black Sesame, and Stracciatella (milk with dark chocolate). All were pretty good, but the standout for me was definitely the Chrysanthemum Goji. A gently sweet, floral gelato infused with chrysanthemum flowers and dotted with goji berries — light, refreshing and so unique. Overall, a great spot for thoughtfully crafted gelato. Will be back to explore more flavours! 🍨 | Felt really welcomed here. The staff is so gentle and warm, and the ambience was amazing. Such a cosy spot to enjoy ice cream! A good alternative spot when starbucks is taken. | Located in a rather offbeat location. The tree decor was a nice touch. The joint could be more cozy if warm lights were used instead of white lights. Went for an ice cream fix with some friends and selected Dubai Chocolate, Peanut butter and Stracciatella flavors. The ice cream were good but not exceptional. The staff were warm and friendly"
ChIJr145y2Ab2jERhDyPC-k6riU,Burnt Cones Gelato (NUS MD11),food,ice_cream_shop,"10 Medical Drive, MD11, #01-40 Yong Loo Lin School of Medicine, Singapore 117597",1.2959140999999998,103.7818202,2,4.9,2823,NUS,"I adore this cafe. The coffee is amazing and muffins are the best I’ve found on the NUS campus. I love the seating outdoors but they have space to sit inside too. Highly recommend their banana nut muffin and cappuccinos. | Located within NUS, nearest public transportation would be taking the yellow MRT line and alight at Kent Ridge station. Walk towards NUS MD11 and they are located at the entrance. With several outlets around the area, they serve gelato with limited flavors but tastes uniquely good. Their drinks are carefully prepared and served to you. I would recommend to enjoy their gelato with their warm and crispy waffles, you won't be disappointed. Definitely drop by and support them when you're in the area. | We ordered the sesame and pistachio toppings for our ice cream waffle dish. The waffle was crispy and delicious, which was the highlight. The portion is large enough for two to share. Would like to visit this outlet again when I’m in the neighborhood."
ChIJEecHSEIa2jER1YsRBNeHLyY,Starbucks - Metropolis,food,cafe,"9 N Buona Vista Dr, #01-13/14 The Metropolis, Singapore 138588",1.3058011,103.7913024,2,4.3,303,NUS,"Starbucks (Metropolis): A hidden gem with very kind staff. I visited this location at 1:00 PM on weekend The store was a bit difficult to find because it blends into the surrounding stores; there isn't a large, obvious logo to help you recognize it from a distance. The Shopping Experience: I was specifically looking for the Harry Potter collection cups, but unfortunately, they didn't have them in stock. Instead, I decided to buy a Singapore-themed tote bag for $22.90 SGD. The Service: The staff members were very supportive and kind. Even though they didn't have the specific items I wanted, | I'm a regular at Starbucks Metropolis and wanted to share some positive feedback. I've always found the staff to be hardworking and the cafe spotless. But one team member(pictured) deserves special recognition. On several weekend mornings, when it wasn't too busy, he would bring our food and coffee to our table. Such a thoughtful touch, especially for a self service cafe! This consistent kindness made our breakfast experience truly wonderful. | Esp like that is PH yesterday 29/6 and is in a office building so does feels like gg to CBD on PH/Weekends Was 2 female staffs and both were all really nice and friendly like even they closed at 1500 didn't pushed customers off. Some student were still studying while my mum n me jus say quick Ty n didn't want to hold them any longer so they can end work on time. Really chill and music wasn't too loud just nice and cosy just to note they only have 2 power plug to charge may not be idealistic Starbuck"
ChIJP7ArF0kb2jERD2DXmftVe5A,luckin coffee - Galaxis,food,coffee_shop,"1 Fusionopolis Pl, #01-16, Singapore 138522",1.2998027,103.7879122,2,3.5,29,NUS,"I needed a latte so I was attracted to the Luckin coffee 3.99 promo. I was met with very rude service by Peiting who ask me to go figure how to pay based on the instructions by Luckin. Luckily the payment didn’t go thru and Peiting just can’t be bothered to help so I hoped over to my reliable Starbucks for a latte. The service ambassador even recommended a decaf since it was the evening. | Fast servicing. Good to have the app to order in advance so that can collect at the right time, to skip the queue of ordering. Tried the dirty latte. A little sweetened. Coffee taste is not that strong, but it’s great with the milk. The staff is short of manpower in the morning. Pretty much self serving. | Out of LUCKIN today lah! 20 minute wait for my machine made coconut latte no thanks even if discount is big. Better go downstairs to Koufu and get tasty Kopi C iced for $2.60 in an instant."
ChIJlU-o0lAa2jERsCtOzkWINhA,Frontier Canteen,food,food_court,"12 Science Drive 2, Singapore 117549",1.2964250000000002,103.7803638,2,4.3,1068,NUS,"The Chinese stall is legit. The braised intestines have no stench at all, and are tender. The 红油抄手 flavour is fine too, and wantons were good Second visit: The chili oil tripe is passable, there's this weird curry like taste, doesn't taste fully authentic. The mango pudding tastes commercial but was ok I guess Third visit: Their noodles are good too, and the braised intestines are good as ever. Just very expensive, the intestines top-up is 5nett. Fourth: Guotie is deep fried, filling is mushy | The international canteen at NUS offers a wide range of food choices that cater to diverse tastes, making it a popular spot for students and faculty alike. What stands out is the availability of halal options, ensuring inclusivity for Muslim diners. The canteen is well-organized, with separate utensils for different types of food, helping maintain hygiene and meet dietary preferences. Despite its variety and quality, the prices remain incredibly affordable, making it one of the most budget-friendly places to eat in all of Singapore. The foods is not only delicious but also incredibly satisfying, offering great value for money. Whether | Food is cheap, but the choices are not very enticing and can be quite limited in the morning. The Chinese Noodles is the most popular stall. Teh from the drinks stall is also good. This canteen can be very crowded as it is frequently visited by the public. Very pleasant environment - breezy and surrounded by lots of greenery."
ChIJb1cyxvka2jERsrFqNCJSWOY,Techno Edge,food,food_court,"2 Engineering Drive 4, Singapore 117584",1.2978525,103.7716532,2,4.3,519,NUS,"My favourite stall is actually the drinks stall. And it’s all because of Ah Yu. He is a gem of a worker. Even before you open your mouth, he will say your order out because he takes the effort to remember regular customers’ beverage order. Amazing! And when he makes the drinks, he does it with speed and flair. You don’t have to wait for long as he twists the spoon energetically each time to mix the contents and pours the hot liquids into cups expertly like a boss. He makes visiting the drinks stall such a charming and heart-warming | Prices are great and student friendly. There’s plenty of space to sit and big fans above the seating areas. My favorite stalls were the chicken rice, Taiwanese chicken, Indian food, and mixed rice. For the chicken rice if you’re going for lunch, make sure to arrive before 12:30 or all of the steamed chicken will be gone. Also, the Thai Red milk tea from the drink stall is delicious. Ate here every day for two months and never got tired of it. | Braised pork noodle at S$5.50, similar to what you pay at hawker centre. The noodle was tangy, and soup base was flavourful (sweet and salty). Two areas for seating: air-con and outdoor. Cleaning lady said that food from stalls in outdoor section cannot be brought inside, which is rather strange since it is the same canteen. Had lunch on 24 Oct 24 (Thursday). Crowded with lunch time student and teachers crowd when classes are in session."
ChIJVVVVJfka2jERZRl7AeJV__s,The Deck,food,food_court,"11 Computing Dr, Singapore 117416",1.2944284,103.7725623,2,4.2,801,NUS,"The Deck (FASS) is usually the go-to for many because of the Yong Tau Foo or Japanese stalls, but the Muslim stall can be a bit of a gamble, especially when it comes to ""canteen pricing."" ​went for a Nasi Padang style selection: ​Basmati Rice: Definitely a step up from standard white rice, which likely contributed to that ""pricey"" feeling. ​Sambal Goreng: (Tempeh and long beans) A staple, though it can sometimes be too oily or dry if it’s been sitting out. ​Ikan Bilis with Peanuts: Looks well-caramelized, but at school prices, these ""premium"" sides add up fast. ​Curry Gravy | The Deck is one of the OG canteen in NUS. The place is very airy with lots of fans, clean and bright, also hosting multiple staple stalls sich as the must-try Japanese (originally from technoedge), the classic Yong Tau Foo and the freshing juice stall. They also have an aircon-ed room at level 2 selling Ma la xiang guo. Only downside is most of the stalls close early, barely can find any open around 5pm dinner time | It’s is indeed a hidden gem in the NUS CAMPUS with good food especially the curry noodles and the Japanese cuisine. - the unagi omelette & mixed chix tonkatsu with prawn tempura. Prices are very reasonable and the portion is substantial. Wanted to eat roti prata but they dun hv. Seafood soup closed but the drink stall— the bubble tea is good! Lots of seating in lower & middle & upper level . Beware of the car parking charges. 1hr abt $3++"
ChIJl9xwzPUa2jER6-9rZ50tOXs,Flavours @ UTown,food,food_court,"2 College Ave W, #02-01, Singapore 138607",1.3044034000000002,103.7729838,2,4.0,482,NUS,"Revisiting after it's renovation. Must try this mixed rice stall. Price of each item is reflected for transparency. Every dish tasted fresh and good. $6.20 for 4 items. Would love to visit again. Luckin coffee was great too! | Flavours @ UTown is a fresh new vibe! With more food variety, cleaner tables and chairs, lunch just got an upgrade. There’s a new halal Nasi Lemak stall that is tempting me everyday and I made a mental note to try the baked nasi lemak on my diet cheat day! 😅 I also love that I can have my fave Koka Noodle any time now. Besides noodles, the same Koka stall sells incredibly tasty and hearty Cantonese chok (porridge). Now, I’m just waiting for my friends outside UTown to come and meet me for lunch. Lai lai lai! 😆 #tiramisoooo | love the food but please lower down the rental so we can enjoy such a cheaper option in the campus😭🙏🏻"
ChIJsfvX3fUa2jERoMQytgleoOA,Fine Food,food,food_court,"1 Create Wy, #01-04, Singapore 138602",1.3040351,103.7735416,2,3.9,328,NUS,"Tbh the caipng was quite good, veggies cooked well, not too salty, quite generous, even the beef was tasty. But tell me why I only noticed it was raw on my last piece, IT DIDNT EVEN HIT THE HEAT im so cooked fr pray for me | Xiao Long Bao stall in food court at Create Building, NUS Utown Restaurant standard tasty Xiao Long Bao (小笼包) found in a stall in food stall in Create NUS. The skin was thin, with just enough resistance to hold the meat juice/soup inside. The service was quick, efficient and enthusiastic. The Verdict: A delicious, value for money ($4.80) snack for lover of the dish. | If you guys are nearby, you have to try the new 火锅米线 (hot pot rice noodle)! It’s moderately spicy with a tinge of numbness, and extremely fragrant! I also really like that the pot is heated from below. It’s a bit pricey at slightly more than $8, but the portion size and the taste is really worth it in my opinion! I only gave a 3-star for ambience as this food court can get really crowded and noisy during peak hours, like lunch time. You might not enjoy having to fight for a seat. But come during other timings and"
ChIJv95Pj1kb2jERKGcbO40vYF0,The Terrace,food,food_court,"Queenstown, Singapore",1.2943860000000005,103.7743402,2,2.3,12,NUS,"The best Cai Fan in NUS (the Finefood Cai Fan is not bad too, but a bit salty). The Japanese/Korean stall also offers decent bulgogi style beef rice. The portion is very generous for just $5. The Ban Mian stall offers decently made noodles, but the size is not enough. The food is my primary reason for studying around COM every day. | This canteen is very spacious and the friendly cleaners kept the place clean. Food was so so though. | 🤢🤢🤢🤮🤮🤮🤮🤮🤢🤢🤢 FROM LOCAL NOODLES If you're thinking of ordering takeaway from this place, DON'T. It’s painfully clear they do not care at all about takeaway customers. I don’t know if it's laziness, arrogance, or just pure indifference, but the way they handle takeaway orders is genuinely insulting. My food was no where near what they advertised in the picture, noodles were soggy beyond belief and it was so dry. No toppings, no nothing, just plain noodles and 3 pieces of fishball HAHAHAHAH. It's like they’re going out of their way to say, “Thanks for the money, now go away.” get"
ChIJxXKPnO8b2jER2g18GHhh-Tk,Kopitiam,food,food_court,"5 Lower Kent Ridge Rd, #01-06 NUH Main Building, Singapore 119074",1.2949693,103.7825301,1,3.4,384,NUS,"Kopitiam at NUH Main building. I tried the food from a few stalls and i think the Nasi Padang stall's mee robus was good; Wok delight we ordered Pineapple Rice and Mee Goreng, both average. My mee goreng tasted like hokkien mee though 😅 ; Popiah used to be pretty good but previous order was not up to standard, was too wet and a little bland. Penyet was good but you must order when the chicken freshly out from frying pan. I went one late evening around 8pm, the chicken was lukewarm and it was not nice at all. I | Ordered Buddha Jump Over The Wall, not to my expectation. The soup don't taste like what I usually had. Quite tasteless this time round. Adding of hot water cost me $0.30. Daylight robbery... Think should have gone out to outside normal coffeeshop could have cheaper. | Recommend the western stall, you get what you paid for, large portions/servings. Had the salmon pasta set meal, with mushroom soup & fries, salmon was large but thin fillet, otherwise taste was good. 😋 Would recommend the previous meal I had last visit, the fried chicken cutlet set meal & upgrade to chees fries, that 1 the fried fillet was crispy & thick.👍👍"
ChIJBRjm908a2jERGNlC1Q6yl_s,Koufu (Fusionopolis),food,food_court,"1 Fusionopolis Wy, B2-02, Singapore 138632",1.2989174,103.7876487,1,3.8,564,NUS,"Saw this baby cockroach on the floor earlier while eating. Looks like it managed to climb up to my used tray on the table after I finished. Such a shame. I haven't been here for a long time, and I do like the variety of stalls and decent food portions. Had to minus stars. | Koufu (Fusionopolis): Great variety for a quick daily meal. This food court features a wide variety of stalls with dishes from many different countries. The food looks very appealing and well-presented. There is a large, shared seating area with plenty of tables available. I visited it at 6pm on weekday and there was not crowded. The Food: I tried the Beef Rice ($5.80) and found it to be quite good. It is a solid, affordable option if you are looking for a simple and satisfying meal. The Verdict: It is a very convenient spot with plenty of choices. It’s perfect | (edit: unfortunately it closed) Great food court at reasonable price. Good variety! Weekdays come before 1130 or there will be no tables left. Long wait for tables. Food court is open on Saturday for lunch with limited stalls open. My favourite is the Thai Cuisine shop, they are open Saturday lunch. Must try the Thai Green Curry Vegi/Pork (don't order chicken, too fatty for me). I come here exclusively to get my weekly fix, same dish! Thai Green Curry Vegi shown here. This is not authentic by Thai standards, but still extremely good. Must try!!!"
